time,hka,mldfa,mpta,jlca,delta,mldta
7.94,181.343,107.562,72.87,-36.036,0.0010000000000189857,149.706
7.95,181.353,107.557,72.889,-36.021,-1.4210854715202004e-14,149.682
7.96,181.354,107.554,72.92,-35.987,-0.0010000000000118803,149.606
7.97,181.369,107.543,72.967,-35.944,-0.0010000000000047748,149.537
7.98,181.345,107.558,72.938,-35.965,0.0,149.534
7.99,181.321,107.573,72.932,-35.962,1.4210854715202004e-14,149.501
8.0,181.302,107.585,72.917,-35.97,1.4210854715202004e-14,149.503
8.01,181.284,107.596,72.915,-35.965,1.4210854715202004e-14,149.502
8.02,181.246,107.62,72.874,-35.992,-2.1316282072803006e-14,149.535
8.03,181.236,107.628,72.844,-36.02,7.105427357601002e-15,149.598
8.04,181.221,107.636,72.837,-36.02,7.105427357601002e-15,149.607
8.05,181.204,107.65,72.807,-36.047,-1.4210854715202004e-14,149.652
8.06,181.175,107.671,72.777,-36.069,-1.4210854715202004e-14,149.677
8.07,181.162,107.681,72.782,-36.061,-7.105427357601002e-15,149.651
8.08,181.138,107.695,72.793,-36.04,7.105427357601002e-15,149.597
8.09,181.111,107.714,72.772,-36.053,1.4210854715202004e-14,149.596
8.1,181.075,107.736,72.763,-36.048,1.4210854715202004e-14,149.555
8.11,181.063,107.746,72.791,-36.017,-0.0009999999999834586,149.504
8.12,181.042,107.757,72.743,-36.055,-0.0010000000000118803,149.558
8.13,181.027,107.768,72.73,-36.065,1.4210854715202004e-14,149.574
8.14,181.033,107.765,72.749,-36.049,7.105427357601002e-15,149.57
8.15,181.019,107.768,72.707,-36.081,0.000999999999990564,149.624
8.16,181.039,107.755,72.763,-36.03,-0.0009999999999763531,149.575
8.17,181.012,107.772,72.731,-36.053,-1.4210854715202004e-14,149.596
8.18,180.994,107.783,72.679,-36.098,0.0,149.652
8.19,181.018,107.768,72.727,-36.059,0.0,149.598
8.2,181.011,107.771,72.725,-36.056,-0.0010000000000047748,149.572
8.21,181.003,107.775,72.722,-36.056,0.0,149.555
8.22,181.012,107.769,72.721,-36.06,0.0,149.549
8.23,181.054,107.741,72.811,-35.984,7.105427357601002e-15,149.455
8.24,181.061,107.738,72.781,-36.017,-0.0009999999999976694,149.506
8.25,181.073,107.731,72.771,-36.033,0.0,149.541
8.26,181.059,107.739,72.76,-36.038,0.0,149.554
8.27,181.083,107.724,72.776,-36.031,-7.105427357601002e-15,149.572
8.28,181.059,107.74,72.72,-36.078,-0.000999999999990564,149.636
8.29,181.053,107.743,72.737,-36.059,0.0,149.606
8.3,181.029,107.759,72.717,-36.071,0.0,149.606
8.31,181.027,107.761,72.726,-36.062,1.4210854715202004e-14,149.585
8.32,180.999,107.78,72.696,-36.083,0.0,149.592
8.33,180.992,107.784,72.712,-36.063,-0.000999999999990564,149.551
8.34,180.969,107.8,72.71,-36.06,0.0010000000000047748,149.531
